,Latitude,Longitude,Month,Day,DOW,Thefts 
108,43.6578227118,-79.3787181688,5,28,Wednesday,1
108,43.6578227118,-79.3787181688,6,6,Tuesday,1
108,43.6578227118,-79.3787181688,6,12,Wednesday,1
108,43.6578227118,-79.3787181688,6,13,Tuesday,1
108,43.6578227118,-79.3787181688,6,19,Friday,1
108,43.6578227118,-79.3787181688,7,4,Thursday,1
108,43.6578227118,-79.3787181688,7,10,Thursday,2
108,43.6578227118,-79.3787181688,7,11,Thursday,2
108,43.6578227118,-79.3787181688,7,20,Wednesday,1
108,43.6578227118,-79.3787181688,7,24,Wednesday,1
108,43.6578227118,-79.3787181688,8,2,Friday,1
108,43.6578227118,-79.3787181688,9,4,Sunday,1
108,43.6578227118,-79.3787181688,9,7,Thursday,1
108,43.6578227118,-79.3787181688,9,9,Wednesday,1
108,43.6578227118,-79.3787181688,9,13,Saturday,1
108,43.6578227118,-79.3787181688,9,19,Tuesday,1
108,43.6578227118,-79.3787181688,9,25,Wednesday,1
108,43.6578227118,-79.3787181688,10,18,Tuesday,1
108,43.6578227118,-79.3787181688,10,19,Friday,1
108,43.6578227118,-79.3787181688,10,20,Friday,1
108,43.6578227118,-79.3787181688,10,22,Tuesday,1
108,43.6578227118,-79.3787181688,10,23,Wednesday,1
108,43.6578227118,-79.3787181688,10,26,Thursday,1
108,43.6578227118,-79.3787181688,10,26,Wednesday,1
108,43.6578227118,-79.3787181688,11,12,Sunday,1
108,43.6578227118,-79.3787181688,11,15,Tuesday,1
108,43.6578227118,-79.3787181688,11,26,Sunday,1
108,43.6578227118,-79.3787181688,12,7,Monday,1
108,43.6578227118,-79.3787181688,12,21,Monday,1
109,43.6471839085,-79.3963385441,1,18,Wednesday,1
109,43.6471839085,-79.3963385441,3,1,Sunday,1
109,43.6471839085,-79.3963385441,5,6,Wednesday,1
109,43.6471839085,-79.3963385441,5,17,Sunday,1
109,43.6471839085,-79.3963385441,5,24,Sunday,1
109,43.6471839085,-79.3963385441,5,26,Saturday,1
109,43.6471839085,-79.3963385441,5,31,Friday,1
109,43.6471839085,-79.3963385441,6,7,Thursday,1
109,43.6471839085,-79.3963385441,6,16,Thursday,1
109,43.6471839085,-79.3963385441,6,21,Wednesday,1
109,43.6471839085,-79.3963385441,6,22,Saturday,1
109,43.6471839085,-79.3963385441,6,27,Monday,1
109,43.6471839085,-79.3963385441,6,27,Thursday,1
109,43.6471839085,-79.3963385441,7,1,Monday,1
109,43.6471839085,-79.3963385441,7,7,Monday,1
109,43.6471839085,-79.3963385441,7,9,Tuesday,1
109,43.6471839085,-79.3963385441,7,14,Friday,1
109,43.6471839085,-79.3963385441,7,20,Friday,1
109,43.6471839085,-79.3963385441,7,24,Wednesday,1
109,43.6471839085,-79.3963385441,8,7,Wednesday,1
109,43.6471839085,-79.3963385441,8,10,Sunday,1
109,43.6471839085,-79.3963385441,8,13,Thursday,1
109,43.6471839085,-79.3963385441,8,16,Friday,2
109,43.6471839085,-79.3963385441,8,19,Friday,1
109,43.6471839085,-79.3963385441,8,21,Tuesday,1
109,43.6471839085,-79.3963385441,9,1,Monday,1
109,43.6471839085,-79.3963385441,9,6,Thursday,1
109,43.6471839085,-79.3963385441,9,9,Friday,1
109,43.6471839085,-79.3963385441,9,15,Thursday,1
109,43.6471839085,-79.3963385441,9,23,Saturday,1
109,43.6471839085,-79.3963385441,9,27,Friday,1
109,43.6471839085,-79.3963385441,10,9,Monday,1
109,43.6471839085,-79.3963385441,10,16,Friday,1
109,43.6471839085,-79.3963385441,10,16,Thursday,1
109,43.6471839085,-79.3963385441,10,18,Tuesday,1
109,43.6471839085,-79.3963385441,10,22,Tuesday,2
109,43.6471839085,-79.3963385441,10,23,Wednesday,1
109,43.6471839085,-79.3963385441,11,6,Monday,2
109,43.6471839085,-79.3963385441,11,10,Friday,1
109,43.6471839085,-79.3963385441,12,20,Thursday,1
110,43.6499378952,-79.3976488984,2,4,Monday,1
110,43.6499378952,-79.3976488984,2,22,Monday,1
110,43.6499378952,-79.3976488984,2,28,Tuesday,1
110,43.6499378952,-79.3976488984,3,3,Tuesday,1
110,43.6499378952,-79.3976488984,4,3,Monday,1
110,43.6499378952,-79.3976488984,5,23,Wednesday,1
110,43.6499378952,-79.3976488984,5,29,Wednesday,1
110,43.6499378952,-79.3976488984,6,6,Saturday,1
110,43.6499378952,-79.3976488984,6,8,Monday,1
110,43.6499378952,-79.3976488984,6,24,Wednesday,1
110,43.6499378952,-79.3976488984,7,1,Friday,1
110,43.6499378952,-79.3976488984,7,25,Wednesday,1
110,43.6499378952,-79.3976488984,7,26,Thursday,1
110,43.6499378952,-79.3976488984,7,27,Friday,1
110,43.6499378952,-79.3976488984,7,28,Friday,1
110,43.6499378952,-79.3976488984,8,6,Thursday,1
110,43.6499378952,-79.3976488984,8,18,Saturday,2
110,43.6499378952,-79.3976488984,8,24,Monday,1
110,43.6499378952,-79.3976488984,9,12,Monday,1
110,43.6499378952,-79.3976488984,11,29,Friday,2
110,43.6499378952,-79.3976488984,12,13,Tuesday,2
110,43.6499378952,-79.3976488984,12,28,Wednesday,1
111,43.65012455,-79.397370652,1,10,Friday,1
111,43.65012455,-79.397370652,2,4,Monday,1
111,43.65012455,-79.397370652,2,22,Monday,1
111,43.65012455,-79.397370652,2,28,Tuesday,1
111,43.65012455,-79.397370652,3,3,Tuesday,1
111,43.65012455,-79.397370652,4,3,Monday,1
111,43.65012455,-79.397370652,5,21,Monday,2
111,43.65012455,-79.397370652,5,23,Wednesday,1
111,43.65012455,-79.397370652,5,29,Wednesday,1
111,43.65012455,-79.397370652,6,6,Saturday,1
111,43.65012455,-79.397370652,6,8,Monday,1
111,43.65012455,-79.397370652,6,24,Wednesday,1
111,43.65012455,-79.397370652,7,1,Friday,1
111,43.65012455,-79.397370652,7,25,Wednesday,1
111,43.65012455,-79.397370652,7,26,Thursday,1
111,43.65012455,-79.397370652,7,27,Friday,1
111,43.65012455,-79.397370652,7,28,Friday,1
111,43.65012455,-79.397370652,8,6,Thursday,1
111,43.65012455,-79.397370652,8,18,Saturday,2
111,43.65012455,-79.397370652,8,24,Monday,1
111,43.65012455,-79.397370652,9,12,Monday,1
111,43.65012455,-79.397370652,9,25,Friday,1
111,43.65012455,-79.397370652,11,29,Friday,2
111,43.65012455,-79.397370652,12,13,Tuesday,2
111,43.65012455,-79.397370652,12,28,Wednesday,1
112,43.669972861,-79.3011363155,2,7,Wednesday,2
112,43.669972861,-79.3011363155,6,15,Friday,1
112,43.669972861,-79.3011363155,7,29,Friday,2
112,43.669972861,-79.3011363155,10,16,Friday,1
113,43.6431255581,-79.4264347477,1,13,Sunday,1
113,43.6431255581,-79.4264347477,2,6,Monday,1
113,43.6431255581,-79.4264347477,2,15,Friday,1
113,43.6431255581,-79.4264347477,2,23,Friday,1
113,43.6431255581,-79.4264347477,2,25,Monday,1
113,43.6431255581,-79.4264347477,3,12,Sunday,1
113,43.6431255581,-79.4264347477,3,22,Sunday,1
113,43.6431255581,-79.4264347477,3,27,Monday,1
113,43.6431255581,-79.4264347477,4,6,Monday,1
113,43.6431255581,-79.4264347477,4,6,Wednesday,1
113,43.6431255581,-79.4264347477,4,15,Monday,1
113,43.6431255581,-79.4264347477,5,12,Friday,1
113,43.6431255581,-79.4264347477,5,31,Thursday,1
113,43.6431255581,-79.4264347477,6,4,Saturday,1
113,43.6431255581,-79.4264347477,6,6,Saturday,1
113,43.6431255581,-79.4264347477,6,8,Friday,1
113,43.6431255581,-79.4264347477,6,12,Sunday,1
113,43.6431255581,-79.4264347477,6,20,Friday,1
113,43.6431255581,-79.4264347477,6,27,Thursday,1
113,43.6431255581,-79.4264347477,6,28,Tuesday,1
113,43.6431255581,-79.4264347477,7,1,Sunday,1
113,43.6431255581,-79.4264347477,7,3,Wednesday,1
113,43.6431255581,-79.4264347477,7,13,Thursday,1
113,43.6431255581,-79.4264347477,7,23,Sunday,1
